id,user_id,hours,date,project_num,price
641,1,2,3/14/2019,2019-ISO-12,8.8
642,13,1.5,3/13/2019,2019-ISO-13,3
647,13,1.5,3/13/2019,2019-Cost Center-3,3
644,13,0.5,3/13/2019,2019-Cost Center-2,3
645,13,0.5,3/13/2019,2019-ISO-5,3
646,13,1,3/13/2019,2019-ISO-13,3
648,13,0.5,3/12/2019,2019-ISO-2,3
650,13,1,3/12/2019,2019-ISO-15,3
653,13,7.5,3/12/2019,2019-ISO-13,3
654,13,4.5,3/14/2019,2019-ISO-11,3
655,1,7,3/14/2019,2019-Cost Center-3,8.8
656,2,1,3/14/2019,2019-BPR-1,8.8
657,2,3,3/14/2019,2019-ISO-2,8.8
658,2,1,3/14/2019,2019-ISO-11,8.8
660,2,4,3/14/2019,2019-Cost Center-3,8.8
661,53,2,3/14/2019,2019-ISO-15,1.9
662,53,7,3/14/2019,2019-ISO-13,1.9
663,14,9,3/14/2019,2019-ISO-4,2.8
664,20,9,3/10/2019,2019-ISO-15,2.5
665,20,9,3/11/2019,2019-ISO-15,2.5
666,20,2,3/12/2019,2019-Vacation-1,2.5
667,20,7,3/12/2019,2019-ISO-12,2.5
668,20,1,3/13/2019,2019-Cost Center-3,2.5
669,20,8,3/13/2019,2019-ISO-15,2.5
670,20,9,3/1/2019,2019-ISO-15,2.5
671,15,3,3/13/2019,2019-ISO-5,3
672,15,2,3/13/2019,2019-ISO-12,3
673,15,2,3/13/2019,2019-Cost Center-3,3
674,15,1,3/13/2019,2019-ISO-13,3
675,15,1,3/13/2019,2019-ISO-7,3
676,15,7,3/14/2019,2019-ISO-7,3
677,15,2,3/14/2019,2019-ISO-5,3
678,10,4.5,3/14/2019,2019-Lean-4,2.8
679,10,3,3/14/2019,2019-Lean-5,2.8
680,10,1.5,3/14/2019,2019-Lean-2,2.8
681,12,5,3/14/2019,2019-ISO-7,3.3
682,12,4,3/14/2019,2019-ISO-5,3.3
683,12,8,3/10/2019,2019-ISO-7,3.3
684,12,1,3/10/2019,2019-ISO-4,3.3
685,12,9,3/11/2019,2019-ISO-4,3.3
686,12,4,3/12/2019,2019-Vacation-1,3.3
688,12,4,3/12/2019,2019-ISO-5,3.3
689,12,1,3/12/2019,2019-Cost Center-3,3.3
690,12,1.5,3/13/2019,2019-Cost Center-2,3.3
691,12,1.5,3/13/2019,2019-Cost Center-3,3.3
692,12,0.5,3/13/2019,2019-ISO-4,3.3
693,12,0.5,3/13/2019,2019-ISO-3,3.3
694,12,1,3/13/2019,2019-ISO-13,3.3
695,12,4,3/13/2019,2019-ISO-7,3.3
696,19,9,3/14/2019,2019-ISO-12,2.5
697,11,9,3/10/2019,2019-ISO-12,3
698,11,9,3/11/2019,2019-ISO-12,3
699,11,9,3/12/2019,2019-ISO-12,3
700,11,8,3/13/2019,2019-ISO-12,3
701,11,1,3/13/2019,2019-Cost Center-3,3
707,13,1,3/11/2019,2019-ISO-3,3
706,13,4.5,3/14/2019,2019-ISO-5,3
704,11,5,3/14/2019,2019-ISO-2,3
705,11,4,3/14/2019,2019-ISO-3,3
708,20,9,3/14/2019,2019-ISO-15,2.5
711,2,3,3/17/2019,2019-Lean-6,8.8
712,2,2.5,3/17/2019,2019-BPR-1,8.8
713,2,3.5,3/17/2019,2019-Cost Center-3,8.8
714,1,5,3/17/2019,2019-Lean-4,8.8
715,1,1,3/17/2019,2019-Lean-2,8.8
716,1,3,3/17/2019,2019-Cost Center-3,8.8
717,14,9,3/17/2019,2019-ISO-4,2.8
718,53,9,3/17/2019,2019-ISO-4,1.9
719,19,4.5,3/17/2019,2019-ISO-3,2.5
720,19,4.5,3/17/2019,2019-BPR-1,2.5
721,2,1,3/18/2019,2019-ISO-17,8.8
722,2,2,3/18/2019,2019-Lean-7,8.8
723,15,3,3/17/2019,2019-ISO-13,3
724,15,4,3/17/2019,2019-ISO-10,3
725,15,1,3/17/2019,2019-ISO-7,3
726,15,1,3/17/2019,2019-Cost Center-3,3
727,15,6,3/18/2019,2019-ISO-5,3
728,15,1,3/18/2019,2019-ISO-10,3
729,15,1,3/18/2019,2019-Cost Center-3,3
730,15,1,3/18/2019,2019-ISO-13,3
731,14,9,3/18/2019,2019-ISO-4,2.8
732,10,7,3/18/2019,2019-Lean-2,2.8
733,10,2,3/18/2019,2019-Lean-1,2.8
734,10,4,3/17/2019,2019-Lean-4,2.8
735,10,3.5,3/17/2019,2019-Lean-2,2.8
736,10,1.5,3/17/2019,2019-Lean-6,2.8
737,10,6,3/16/2019,2019-Lean-5,2.8
738,19,7,3/18/2019,2019-BPR-1,2.5
739,19,2,3/18/2019,2019-ISO-3,2.5
740,1,4,3/18/2019,2019-Lean-6,8.8
741,1,5,3/18/2019,2019-Cost Center-3,8.8
742,1,6,3/19/2019,2019-Lean-2,8.8
743,1,1,3/19/2019,2019-Lean-4,8.8
744,53,9,3/18/2019,2019-ISO-15,1.9
745,2,4.5,3/19/2019,2019-BPR-1,8.8
746,2,4.5,3/19/2019,2019-Cost Center-3,8.8
747,2,1,3/18/2019,2019-BPR-1,8.8
748,2,5,3/18/2019,2019-Cost Center-3,8.8
749,1,2,3/19/2019,2019-Cost Center-3,8.8
874,53,7.5,3/19/2019,2019-ISO-15,1.9
782,53,1.5,3/19/2019,2019-Cost Center-3,1.9
752,14,1,3/19/2019,2019-Cost Center-3,2.8
753,14,8,3/19/2019,2019-ISO-4,2.8
754,10,2,3/19/2019,2019-Lean-2,2.8
755,10,5,3/19/2019,2019-Lean-5,2.8
756,10,1.5,3/19/2019,2019-Lean-6,2.8
757,10,0.5,3/19/2019,2019-Lean-1,2.8
763,15,3,3/19/2019,2019-ISO-10,3
759,15,1,3/19/2019,2019-Cost Center-3,3
760,15,3,3/19/2019,2019-ISO-4,3
762,15,1,3/19/2019,2019-ISO-13,3
764,15,1,3/19/2019,2019-ISO-5,3
775,14,2,3/20/2019,2019-ISO-4,2.8
767,14,1,3/20/2019,2019-Cost Center-3,2.8
772,14,6,3/20/2019,2019-ISO-16,2.8
769,10,5,3/20/2019,2019-Lean-2,2.8
770,10,4,3/20/2019,2019-Lean-4,2.8
773,2,1.5,3/20/2019,2019-BPR-1,8.8
774,2,7.5,3/20/2019,2019-Cost Center-3,8.8
776,15,4,3/20/2019,2019-ISO-4,3
777,15,3,3/20/2019,2019-ISO-13,3
778,15,2,3/20/2019,2019-ISO-7,3
779,53,5,3/20/2019,2019-ISO-15,1.9
783,53,3.5,3/20/2019,2019-ISO-13,1.9
873,53,0.5,3/20/2019,2019-Cost Center-3,1.9
785,19,1.5,3/19/2019,2019-Cost Center-3,2.5
786,19,7.5,3/19/2019,2019-BPR-1,2.5
787,19,9,3/20/2019,2019-BPR-1,2.5
788,2,1.5,3/21/2019,2019-ISO-13,8.8
789,2,0.5,3/21/2019,2019-ISO-17,8.8
790,2,3,3/21/2019,2019-BPR-1,8.8
791,2,4,3/21/2019,2019-Cost Center-3,8.8
792,13,5,3/17/2019,2019-ISO-11,3
793,13,0.5,3/17/2019,2019-ISO-13,3
794,13,1,3/17/2019,2019-ISO-15,3
795,13,2,3/17/2019,2019-ISO-9,3
796,14,8,3/21/2019,2019-ISO-4,2.8
797,13,0.5,3/17/2019,2019-ISO-11,3
798,14,1,3/21/2019,2019-ISO-16,2.8
799,13,1,3/18/2019,2019-Cost Center-3,3
800,13,0.5,3/18/2019,2019-ISO-9,3
801,13,5.5,3/18/2019,2019-ISO-5,3
802,13,2,3/18/2019,2019-ISO-13,3
803,13,1.5,3/19/2019,2019-Cost Center-3,3
804,13,2,3/20/2019,2019-ISO-15,3
806,13,7,3/20/2019,2019-ISO-5,3
807,13,1.5,3/21/2019,2019-ISO-15,3
808,13,3,3/21/2019,2019-ISO-13,3
809,13,4.5,3/21/2019,2019-ISO-5,3
810,15,1,3/21/2019,2019-ISO-4,3
811,15,8,3/21/2019,2019-ISO-10,3
858,11,2,3/19/2019,2019-ISO-17,3
857,11,4,3/18/2019,2019-ISO-17,3
814,11,1,3/17/2019,2019-ISO-17,3
815,12,2,3/19/2019,2019-ISO-7,3.3
817,12,2,3/20/2019,2019-Cost Center-3,3.3
818,11,8,3/20/2019,2019-ISO-17,3
819,11,1,3/20/2019,2019-Cost Center-3,3
820,12,2,3/18/2019,2019-Cost Center-3,3.3
855,11,6,3/17/2019,2019-ISO-2,3
822,12,9,3/17/2019,2019-BPR-1,3.3
824,12,7,3/18/2019,2019-Cost Center-3,3.3
825,12,7,3/19/2019,2019-BPR-1,3.3
826,12,1,3/20/2019,2019-ISO-7,3.3
827,12,6,3/20/2019,2019-BPR-1,3.3
828,12,1,3/21/2019,2019-ISO-3,3.3
829,12,1.5,3/21/2019,2019-ISO-7,3.3
830,12,0.5,3/21/2019,2019-Cost Center-3,3.3
831,12,6,3/21/2019,2019-BPR-1,3.3
861,11,3,3/21/2019,2019-ISO-17,3
833,11,4,3/21/2019,2019-ISO-3,3
834,11,2,3/19/2019,2019-ISO-3,3
862,1,9,3/21/2019,2019-Cost Center-3,8.8
860,11,2,3/21/2019,2019-ISO-2,3
837,11,3,3/19/2019,2019-Cost Center-2,3
842,20,7.5,3/17/2019,2019-ISO-15,2.5
859,11,2,3/18/2019,2019-ISO-18,3
840,11,2,3/19/2019,2019-ISO-2,3
843,19,2,3/21/2019,2019-ISO-3,2.5
844,19,7,3/21/2019,2019-BPR-1,2.5
845,20,3,3/18/2019,2019-ISO-17,2.5
846,20,5,3/18/2019,2019-ISO-15,2.5
847,20,1,3/18/2019,2019-Vacation-1,2.5
848,20,9,3/19/2019,2019-ISO-17,2.5
849,20,8,3/20/2019,2019-ISO-15,2.5
850,20,1,3/20/2019,2019-Cost Center-3,2.5
851,20,9,3/21/2019,2019-ISO-15,2.5
852,20,1.5,3/17/2019,2019-Cost Center-3,2.5
853,11,3,3/18/2019,2019-ISO-3,3
856,11,2,3/17/2019,2019-ISO-3,3
863,1,3,3/20/2019,2019-Lean-2,8.8
864,1,2,3/20/2019,2019-Lean-4,8.8
865,1,4,3/20/2019,2019-Cost Center-3,8.8
866,13,7.5,3/19/2019,2019-ISO-7,3
867,53,3.5,3/21/2019,2019-ISO-4,1.9
868,53,5.5,3/21/2019,2019-ISO-15,1.9
869,10,4.5,3/21/2019,2019-Lean-5,2.8
870,10,3.5,3/21/2019,2019-Lean-6,2.8
871,10,1,3/21/2019,2019-Vacation-1,2.8
1005,1,5,3/24/2019,2019-Cost Center-3,8.8
875,2,3,3/24/2019,2019-BPR-1,8.8
906,2,2,3/24/2019,2019-Cost Center-4,8.8
877,2,4,3/24/2019,2019-Cost Center-3,8.8
878,15,5,3/24/2019,2019-ISO-4,3
879,15,2,3/24/2019,2019-ISO-5,3
880,15,2,3/24/2019,2019-ISO-10,3
881,53,9,3/24/2019,2019-ISO-4,1.9
882,14,9,3/24/2019,2019-ISO-4,2.8
883,1,3,3/25/2019,2019-Lean-6,8.8
884,1,9,3/23/2019,2019-Cost Center-3,8.8
885,53,9,3/25/2019,2019-ISO-4,1.9
886,12,8,3/24/2019,2019-ISO-7,3.3
887,12,1,3/24/2019,2019-ISO-4,3.3
888,12,1.5,3/25/2019,2019-BPR-1,3.3
889,12,2,3/25/2019,2019-Cost Center-3,3.3
890,12,1,3/25/2019,2019-ISO-13,3.3
891,12,0.5,3/25/2019,2019-ISO-10,3.3
892,12,4,3/25/2019,2019-ISO-7,3.3
893,14,0.5,3/25/2019,2019-Cost Center-3,2.8
894,14,8.5,3/25/2019,2019-ISO-4,2.8
895,14,7,3/26/2019,2019-ISO-16,2.8
896,14,2,3/26/2019,2019-ISO-4,2.8
897,19,2,3/25/2019,2019-Cost Center-2,2.5
898,19,2,3/25/2019,2019-Cost Center-3,2.5
899,19,2,3/25/2019,2019-BPR-1,2.5
900,19,3,3/25/2019,2019-ISO-3,2.5
901,2,2,3/26/2019,2019-BPR-1,8.8
902,2,2,3/26/2019,2019-Cost Center-4,8.8
903,2,5,3/26/2019,2019-Cost Center-3,8.8
904,2,1,3/25/2019,2019-BPR-1,8.8
905,2,8,3/25/2019,2019-Cost Center-3,8.8
907,15,4,3/25/2019,2019-ISO-4,3
908,15,1,3/25/2019,2019-ISO-10,3
909,15,1.5,3/25/2019,2019-Cost Center-3,3
910,15,1,3/25/2019,2019-ISO-5,3
911,15,1.5,3/25/2019,2019-ISO-13,3
912,15,4,3/26/2019,2019-ISO-10,3
913,15,3,3/26/2019,2019-ISO-13,3
914,15,2,3/26/2019,2019-Cost Center-3,3
915,13,9,3/24/2019,2019-Vacation-1,3
916,13,8,3/25/2019,2019-ISO-5,3
917,13,0.5,3/25/2019,2019-ISO-15,3
918,13,0.5,3/25/2019,2019-ISO-13,3
919,13,9,3/26/2019,2019-ISO-5,3
920,13,1,3/27/2019,2019-ISO-9,3
921,13,0.5,3/27/2019,2019-ISO-15,3
922,13,0.5,3/27/2019,2019-Cost Center-2,3
923,13,0.5,3/27/2019,2019-ISO-13,3
924,13,0.5,3/27/2019,2019-ISO-5,3
925,2,9,3/27/2019,2019-Cost Center-3,8.8
927,13,5,3/27/2019,2019-ISO-9,3
928,12,8,3/26/2019,2019-ISO-7,3.3
929,12,1,3/26/2019,2019-Cost Center-3,3.3
930,12,2,3/27/2019,2019-Vacation-1,3.3
931,12,1,3/27/2019,2019-Cost Center-3,3.3
932,12,3,3/27/2019,2019-ISO-13,3.3
933,12,3,3/27/2019,2019-ISO-7,3.3
934,2,1.5,3/28/2019,2019-ISO-5,8.8
935,2,2.5,3/28/2019,2019-ISO-2,8.8
936,2,0.5,3/28/2019,2019-BPR-1,8.8
937,2,4.5,3/28/2019,2019-Cost Center-3,8.8
938,14,8,3/27/2019,2019-ISO-4,2.8
939,14,1,3/27/2019,2019-Cost Center-3,2.8
940,14,9,3/28/2019,2019-ISO-4,2.8
941,1,4,3/28/2019,2019-Lean-6,8.8
942,15,3,3/28/2019,2019-ISO-4,3
943,15,4,3/28/2019,2019-ISO-10,3
944,15,2,3/28/2019,2019-Cost Center-3,3
945,15,2,3/27/2019,2019-ISO-4,3
946,15,3,3/27/2019,2019-ISO-5,3
948,15,1,3/27/2019,2019-ISO-10,3
949,15,1,3/27/2019,2019-Cost Center-3,3
950,15,2,3/27/2019,2019-ISO-13,3
951,13,1,3/27/2019,2019-Cost Center-3,3
952,13,2,3/28/2019,2019-ISO-5,3
953,13,3,3/28/2019,2019-ISO-11,3
954,13,1,3/28/2019,2019-ISO-15,3
955,11,8,3/27/2019,2019-ISO-2,3
956,11,1,3/27/2019,2019-Cost Center-3,3
957,11,5,3/28/2019,2019-ISO-17,3
958,11,4,3/28/2019,2019-ISO-2,3
959,11,3,3/26/2019,2019-Cost Center-3,3
960,11,6,3/24/2019,2019-ISO-2,3
961,11,2,3/24/2019,2019-ISO-3,3
964,11,1,3/24/2019,2019-ISO-17,3
965,11,4,3/25/2019,2019-ISO-17,3
966,11,5,3/25/2019,2019-ISO-2,3
967,11,6,3/26/2019,2019-ISO-2,3
968,53,7,3/26/2019,2019-ISO-4,1.9
969,53,2,3/26/2019,2019-ISO-15,1.9
975,53,8,3/27/2019,2019-ISO-4,1.9
972,53,7.5,3/28/2019,2019-ISO-4,1.9
974,53,1.5,3/28/2019,2019-Cost Center-4,1.9
976,53,1,3/27/2019,2019-Cost Center-3,1.9
977,12,1,3/28/2019,2019-ISO-4,3.3
978,12,1,3/28/2019,2019-Cost Center-1,3.3
979,12,7,3/28/2019,2019-ISO-7,3.3
980,20,1.5,3/24/2019,2019-ISO-17,2.5
981,20,7.5,3/24/2019,2019-ISO-15,2.5
982,20,9,3/25/2019,2019-ISO-15,2.5
983,20,7,3/26/2019,2019-ISO-7,2.5
984,20,2,3/26/2019,2019-ISO-10,2.5
986,20,1,3/27/2019,2019-ISO-15,2.5
987,20,4.5,3/27/2019,2019-ISO-17,2.5
988,20,3.5,3/27/2019,2019-ISO-10,2.5
989,20,1,3/28/2019,2019-ISO-17,2.5
990,20,8,3/28/2019,2019-ISO-15,2.5
991,19,0.5,3/28/2019,2019-ISO-3,2.5
992,19,8.5,3/28/2019,2019-BPR-1,2.5
993,19,3,3/27/2019,2019-ISO-3,2.5
994,19,6,3/27/2019,2019-Cost Center-3,2.5
1104,19,9,3/24/2019,2019-Vacation-1,2.5
996,19,5,3/26/2019,2019-ISO-3,2.5
997,19,4,3/26/2019,2019-BPR-1,2.5
998,13,2,3/28/2019,2019-ISO-2,3
999,1,4,3/28/2019,2019-Lean-5,8.8
1000,1,1,3/28/2019,2019-Cost Center-3,8.8
1001,1,4,3/27/2019,2019-Lean-7,8.8
1002,1,2,3/27/2019,2019-Lean-4,8.8
1003,1,3,3/27/2019,2019-Cost Center-3,8.8
1004,1,4,3/24/2019,2019-Vacation-1,8.8
1006,1,2,3/25/2019,2019-Lean-4,8.8
1007,1,4,3/25/2019,2019-Cost Center-3,8.8
1008,1,3,3/26/2019,2019-Lean-2,8.8
1009,1,2,3/26/2019,2019-Lean-6,8.8
1010,1,4,3/26/2019,2019-Cost Center-3,8.8
1011,1,5,3/16/2019,2019-Lean-2,8.8
1012,10,4,3/28/2019,2019-Lean-2,2.8
1013,10,3,3/28/2019,2019-Lean-4,2.8
1014,10,1,3/28/2019,2019-Lean-7,2.8
1015,10,1,3/28/2019,2019-Cost Center-3,2.8
1016,10,3,3/23/2019,2019-Lean-5,2.8
1017,10,5,3/24/2019,2019-Lean-6,2.8
1018,10,4,3/24/2019,2019-Lean-4,2.8
1019,10,3,3/25/2019,2019-Lean-2,2.8
1020,10,3,3/25/2019,2019-Lean-7,2.8
1021,10,3,3/25/2019,2019-Lean-1,2.8
1022,10,9,3/26/2019,2019-Lean-5,2.8
1026,53,3,3/30/2019,2019-ISO-15,1.9
1024,10,5,3/27/2019,2019-Lean-6,2.8
1025,10,4,3/27/2019,2019-Lean-4,2.8
1027,53,6,3/30/2019,2019-ISO-4,1.9
1121,15,5,4/4/2019,2019-ISO-5,3
1029,2,5,3/31/2019,2019-BPR-1,8.8
1030,2,2,3/31/2019,2019-Cost Center-3,8.8
1031,2,2,3/31/2019,2019-ISO-2,8.8
1032,10,5,3/30/2019,2019-Lean-2,2.8
1033,10,3.5,3/30/2019,2019-Lean-4,2.8
1034,10,4,3/31/2019,2019-Lean-7,2.8
1035,10,4,3/31/2019,2019-Lean-1,2.8
1036,10,1,3/31/2019,2019-Lean-6,2.8
1037,2,3,4/1/2019,2019-BPR-1,8.8
1038,2,6,4/1/2019,2019-Cost Center-3,8.8
1039,14,9,3/31/2019,2019-ISO-4,2.8
1045,14,4,4/1/2019,2019-ISO-15,2.8
1041,14,1,4/1/2019,2019-ISO-16,2.8
1044,14,4,4/1/2019,2019-ISO-4,2.8
1046,15,1,3/31/2019,2019-ISO-5,3
1047,15,2,3/31/2019,2019-ISO-7,3
1048,15,1,3/31/2019,2019-ISO-4,3
1049,15,5,3/31/2019,2019-ISO-10,3
1050,15,9,4/1/2019,2019-ISO-7,3
1051,2,4,4/2/2019,2019-BPR-1,8.8
1052,2,4,4/2/2019,2019-Lean-8,8.8
1053,2,1,4/2/2019,2019-Cost Center-3,8.8
1054,53,5,4/1/2019,2019-ISO-13,1.9
1055,53,2,4/1/2019,2019-ISO-15,1.9
1056,53,2,4/1/2019,2019-ISO-4,1.9
1057,53,3,4/2/2019,2019-ISO-13,1.9
1058,53,6,4/2/2019,2019-ISO-15,1.9
1059,1,2,4/3/2019,2019-Lean-7,8.8
1060,1,2,4/3/2019,2019-Lean-4,8.8
1061,1,2,4/3/2019,2019-Lean-8,8.8
1062,1,1,4/3/2019,2019-Lean-2,8.8
1064,1,2,4/3/2019,2019-Cost Center-3,8.8
1065,1,4,4/2/2019,2019-Lean-2,8.8
1066,1,5,4/2/2019,2019-Lean-6,8.8
1071,1,3,4/1/2019,2019-Cost Center-3,8.8
1068,1,2,4/1/2019,2019-Lean-2,8.8
1069,1,2,4/1/2019,2019-Lean-4,8.8
1070,1,2,4/1/2019,2019-Lean-6,8.8
1072,1,9,3/30/2019,2019-Cost Center-3,8.8
1073,1,6,3/31/2019,2019-Cost Center-3,8.8
1074,1,3,3/31/2019,2019-Lean-6,8.8
1075,2,4,4/3/2019,2019-Cost Center-3,8.8
1076,2,5,4/3/2019,2019-Vacation-1,8.8
1077,15,3,4/2/2019,2019-ISO-4,3
1078,53,2,4/3/2019,2019-ISO-13,1.9
1079,53,1,4/3/2019,2019-Cost Center-3,1.9
1080,53,6,4/3/2019,2019-ISO-4,1.9
1081,10,9,4/2/2019,2019-Lean-5,2.8
1083,10,5,4/3/2019,2019-Lean-7,2.8
1089,10,2,4/3/2019,2019-Lean-1,2.8
1090,10,2,4/3/2019,2019-Cost Center-3,2.8
1091,10,5,4/1/2019,2019-Lean-6,2.8
1092,10,4,4/1/2019,2019-Lean-4,2.8
1093,20,4,4/1/2019,2019-ISO-10,2.5
1094,20,3,4/2/2019,2019-Cost Center-4,2.5
1115,20,4,4/3/2019,2019-ISO-17,2.5
1096,12,9,4/1/2019,2019-ISO-7,3.3
1097,12,2,4/2/2019,2019-Cost Center-3,3.3
1098,12,7,4/2/2019,2019-BPR-1,3.3
1099,12,2,4/3/2019,2019-Cost Center-3,3.3
1100,12,7,4/3/2019,2019-BPR-1,3.3
1101,12,5,4/4/2019,2019-ISO-4,3.3
1102,12,2,4/4/2019,2019-Cost Center-3,3.3
1103,12,2,4/4/2019,2019-BPR-1,3.3
1105,19,5,3/31/2019,2019-BPR-1,2.5
1106,19,5,4/1/2019,2019-BPR-1,2.5
1107,19,9,4/4/2019,2019-BPR-1,2.5
1108,14,9,4/3/2019,2019-ISO-15,2.8
1109,14,0.5,4/4/2019,2019-Cost Center-3,2.8
1110,14,0.5,4/4/2019,2019-ISO-15,2.8
1111,14,8,4/4/2019,2019-ISO-4,2.8
1112,20,5,4/1/2019,2019-ISO-15,2.5
1113,20,6,4/2/2019,2019-ISO-15,2.5
1114,20,1,4/3/2019,2019-Cost Center-3,2.5
1116,20,4,4/3/2019,2019-ISO-2,2.5
1117,20,1,4/4/2019,2019-Cost Center-3,2.5
1118,20,8,4/4/2019,2019-ISO-17,2.5
1119,20,5.5,3/31/2019,2019-ISO-10,2.5
1120,20,3.5,3/31/2019,2019-ISO-2,2.5
1122,15,4,4/4/2019,2019-Vacation-1,3
1127,15,5,4/2/2019,2019-ISO-13,3
1137,11,1,4/4/2019,2019-Cost Center-3,3
1140,15,2,4/3/2019,2019-ISO-10,3
1128,15,1,4/2/2019,2019-Cost Center-3,3
1139,15,2,4/3/2019,2019-ISO-13,3
1130,11,9,3/31/2019,2019-ISO-3,3
1131,11,9,4/1/2019,2019-ISO-2,3
1132,11,9,4/2/2019,2019-ISO-2,3
1133,11,8,4/3/2019,2019-ISO-2,3
1134,11,1,4/3/2019,2019-Cost Center-3,3
1135,15,1,4/3/2019,2019-ISO-5,3
1136,11,8,4/4/2019,2019-ISO-2,3
1138,15,4,4/3/2019,2019-Cost Center-3,3
1141,13,9,3/31/2019,2019-ISO-11,3
1142,13,9,4/1/2019,2019-ISO-11,3
1143,13,6,4/2/2019,2019-ISO-11,3
1144,13,3,4/2/2019,2019-ISO-9,3
1146,13,8,4/3/2019,2019-ISO-11,3
1147,13,0.5,4/3/2019,2019-ISO-15,3
1148,13,0.5,4/3/2019,2019-ISO-9,3
1149,13,1,4/4/2019,2019-Vacation-1,3
1150,13,0.5,4/4/2019,2019-ISO-2,3
1151,13,0.5,4/4/2019,2019-ISO-15,3
1158,13,7,4/4/2019,2019-ISO-11,3
1153,1,2,4/4/2019,2019-Lean-4,8.8
1154,1,2,4/4/2019,2019-Lean-8,8.8
1155,1,2,4/4/2019,2019-Lean-2,8.8
1156,1,2,4/4/2019,2019-Lean-6,8.8
1157,1,1,4/4/2019,2019-Cost Center-3,8.8
1159,10,5,4/4/2019,2019-Lean-5,2.8
1160,10,3.5,4/4/2019,2019-Lean-4,2.8
1161,10,0.5,4/4/2019,2019-Lean-7,2.8
1162,12,3.5,3/31/2019,2019-BPR-1,3.3
1163,12,5.5,3/31/2019,2019-ISO-7,3.3
1164,19,9,4/2/2019,2019-ISO-11,2.5
1165,19,9,4/3/2019,2019-ISO-9,2.5
1166,19,4,4/1/2019,2019-ISO-11,2.5
1167,19,4,3/31/2019,2019-ISO-3,2.5
1168,2,4,4/4/2019,2019-Vacation-1,8.8
1169,2,0.5,4/4/2019,2019-BPR-1,8.8
1170,2,4.5,4/4/2019,2019-Cost Center-3,8.8
1171,14,2,4/2/2019,2019-ISO-2,2.8
1172,14,7,4/2/2019,2019-ISO-16,2.8
1173,53,4,4/4/2019,2019-ISO-13,1.9
1174,53,4,4/4/2019,2019-ISO-4,1.9
1175,53,1,4/4/2019,2019-Cost Center-3,1.9
1176,53,5,3/31/2019,2019-ISO-15,1.9
1177,53,3,3/31/2019,2019-ISO-13,1.9
1178,53,1,3/31/2019,2019-ISO-4,1.9
1179,13,3,4/7/2019,2019-Cost Center-2,3
1180,13,0.5,4/7/2019,2019-Cost Center-3,3
1181,13,2,4/7/2019,2019-ISO-19,3
1182,13,3.5,4/7/2019,2019-ISO-9,3
1183,14,1,4/7/2019,2019-ISO-16,2.8
1184,14,3.5,4/7/2019,2019-Cost Center-2,2.8
1185,14,1,4/7/2019,2019-ISO-20,2.8
1188,14,3.5,4/7/2019,2019-ISO-4,2.8
1189,2,3,4/7/2019,2019-ISO-19,8.8
1355,13,1.5,4/11/2019,2019-ISO-19,3
1191,2,3,4/7/2019,2019-ISO-21,8.8
1192,2,3,4/7/2019,2019-ISO-20,8.8
1193,2,2,4/8/2019,2019-ISO-20,8.8
1194,2,2.5,4/8/2019,2019-ISO-21,8.8
1195,2,3,4/8/2019,2019-BPR-1,8.8
1196,2,1.5,4/8/2019,2019-Cost Center-3,8.8
1197,14,3,4/8/2019,2019-ISO-20,2.8
1198,14,4,4/8/2019,2019-ISO-4,2.8
1199,14,2,4/8/2019,2019-Cost Center-2,2.8
1200,10,5,4/8/2019,2019-Lean-7,2.8
1201,10,4,4/8/2019,2019-Lean-1,2.8
1202,10,5,4/7/2019,2019-Lean-6,2.8
1203,10,4,4/7/2019,2019-Lean-4,2.8
1204,10,5,4/6/2019,2019-Lean-7,2.8
1205,10,3,4/6/2019,2019-Lean-1,2.8
1206,19,3,4/8/2019,2019-ISO-3,2.5
1207,19,3,4/8/2019,2019-BPR-1,2.5
1208,19,3,4/8/2019,2019-ISO-20,2.5
1209,13,5,4/8/2019,2019-ISO-9,3
1210,13,4,4/8/2019,2019-ISO-13,3
1211,13,0.5,4/9/2019,2019-ISO-13,3
1212,13,0.5,4/9/2019,2019-ISO-11,3
1213,13,0.5,4/9/2019,2019-ISO-5,3
1359,20,9,4/9/2019,2019-ISO-13,2.5
1215,15,4,4/7/2019,2019-Cost Center-2,3
1216,15,4,4/7/2019,2019-ISO-19,3
1217,15,1,4/7/2019,2019-ISO-13,3
1218,15,4,4/8/2019,2019-ISO-5,3
1219,15,5,4/8/2019,2019-ISO-13,3
1220,15,1,4/9/2019,2019-ISO-13,3
1221,15,4,4/9/2019,2019-ISO-10,3
1222,15,4,4/9/2019,2019-ISO-5,3
1223,2,1.5,4/9/2019,2019-BPR-1,8.8
1224,2,7.5,4/9/2019,2019-Cost Center-3,8.8
1225,2,2,4/10/2019,2019-ISO-15,8.8
1226,2,3,4/10/2019,2019-ISO-13,8.8
1227,2,4,4/10/2019,2019-Cost Center-3,8.8
1228,19,2,4/9/2019,2019-ISO-3,2.5
1229,19,7,4/9/2019,2019-BPR-1,2.5
1230,53,2,4/10/2019,2019-ISO-21,1.9
1231,53,7,4/10/2019,2019-ISO-4,1.9
1232,53,2,4/9/2019,2019-ISO-15,1.9
1233,53,7,4/9/2019,2019-ISO-4,1.9
1237,19,3,4/10/2019,2019-BPR-1,2.5
